frequency,model,amplitude,phase_radians
3.0901528372425364,one effective reservoir,0.051435731218105865,-1.519337888509109
3.1549900649580884,one effective reservoir,0.0503814025145452,-1.5203935861659303
3.2211876998506495,one effective reservoir,0.04934857766173443,-1.5214276975331793
3.2887742858255136,one effective reservoir,0.04833682456533527,-1.5224406596606315
3.357778965692869,one effective reservoir,0.04734571942139524,-1.5234329010106948
3.428231493733971,one effective reservoir,0.0463748465811909,-1.5244048416112759
3.500162248530945,one effective reservoir,0.04542379841675969,-1.5253568932069115
3.5736022460657884,one effective reservoir,0.04449217518722829,-1.5262894594081169
3.648583153094236,one effective reservoir,0.04357958490603622,-1.5272029358389108
3.7251373008002133,one effective reservoir,0.042685643209146015,-1.528097710282477
3.803297698736778,one effective reservoir,0.04180997322432172,-1.5289741628249385
3.883098049059605,one effective reservoir,0.040952205441549996,-1.5298326659972088
3.9645727610590833,one effective reservoir,0.04011197758467226,-1.5306735849149073
4.047756965997322,one effective reservoir,0.03928893448428813,-1.531497277416315
4.132686532256506,one effective reservoir,0.038482727951984534,-1.532304094198357
4.219398080805028,one effective reservoir,0.037693016655940305,-1.5330943789506053
4.307929000988199,one effective reservoir,0.03691946599794833,-1.533868468487287
4.398317466650228,one effective reservoir,0.03616174799189445,-1.534626692877301
4.490602452594472,one effective reservoir,0.035419541143726634,-1.5353693755722362
4.584823751389096,one effective reservoir,0.03469253033294281,-1.5360968335323955
4.681021990525308,one effective reservoir,0.033980406695623216,-1.5368093773508251
4.7792386499356,one effective reservoir,0.03328286750902836,-1.5375073113753581
4.8795160798796005,one effective reservoir,0.03259961607777962,-1.5381909338286777
4.981897519205165,one effective reservoir,0.031930361621637766,-1.5388605369264092
5.086427113992615,one effective reservoir,0.031274819164890194,-1.5395164069932536
5.1931499365902125,one effective reservoir,0.030632709427355236,-1.540158824577171
5.302112005048994,one effective reservoir,0.030003758717009884,-1.5407880645616323
5.413360302965381,one effective reservoir,0.02938769882424405,-1.541404396275953
5.526942799740173,one effective reservoir,0.02878426691774238,-1.5420080836037209
5.642908471262542,one effective reservoir,0.028193205441993302,-1.5425993850893427
5.7613073210280925,one effective reservoir,0.027614262016421642,-1.543178554042721
5.882190401699962,one effective reservoir,0.027047189336141145,-1.5437458386420844
6.005609837122315,one effective reservoir,0.02649174507432025,-1.5443014820349887
6.131618844795775,one effective reservoir,0.025947691786153262,-1.5448457224375112
6.260271758824381,one effective reservoir,0.0254147968144284,-1.5453787932316583
6.391624053344006,one effective reservoir,0.02489283219668227,-1.5459009230610077
6.5257323664424165,one effective reservoir,0.02438157457392905,-1.5464123359246076
6.662654524581156,one effective reservoir,0.02388080510095247,-1.5469132512691568
6.802449567529842,one effective reservoir,0.023390309358147048,-1.547403884079485
6.945177773823696,one effective reservoir,0.022909877264894074,-1.5478844449673606
7.090900686755163,one effective reservoir,0.02243930299445791,-1.5483551402586455
7.239681140910877,one effective reservoir,0.021978384890386702,-1.548816172078824
7.391583289265484,one effective reservoir,0.021526925384401076,-1.5492677384369264
7.5466726308438945,one effective reservoir,0.021084730915754368,-1.5497100333078713
7.705016038963921,one effective reservoir,0.02065161185204705,-1.5501432467132534
7.86668179007159,one effective reservoir,0.02022738241147731,-1.550567564800598
8.031739593181355,one effective reservoir,0.019811860586510313,-1.5509831699211056
8.20026061993413,one effective reservoir,0.01940486806894718,-1.551390240705912
8.372317535285934,one effective reservoir,0.019006230176375507,-1.5517889521408867
8.547984528840415,one effective reservoir,0.018615775779982406,-1.5521794756399956
8.727337346838892,one effective reservoir,0.018233337233710768,-1.5525619791172458
8.910453324821521,one effective reservoir,0.017858750304740025,-1.552936627057244
9.097411420973744,one effective reservoir,0.017491854105271817,-1.5533035805843836
9.2882922501725,one effective reservoir,0.017132491025601132,-1.55366299753069
9.483178118746707,one effective reservoir,0.01678050666845371,-1.5540150325023445
9.682153059967085,one effective reservoir,0.016435749784570197,-1.5543598369449083
9.885302870280706,one effective reservoir,0.01609807220951735,-1.5546975592072716
10.092715146305718,one effective reservoir,0.01576732880170737,-1.5550283446043485
10.304479322602315,one effective reservoir,0.015443377381605568,-1.5553523354785403
10.520686710236228,one effective reservoir,0.015126078672107293,-1.5556696712599907
10.741430536151421,one effective reservoir,0.014815296240064696,-1.55598048852565
10.966805983368697,one effective reservoir,0.014510896438944721,-1.556284921057176
11.196910232027939,one effective reservoir,0.014212748352598727,-1.5565830998976866
11.431842501291502,one effective reservoir,0.013920723740125167,-1.5568751534073895
11.671704092126607,one effective reservoir,0.013634696981806934,-1.5571612073181071
11.916598430985587,one effective reservoir,0.013354545026104267,-1.5574413847867186
12.166631114402664,one effective reservoir,0.0130801473376851,-1.5577158064475367
12.421909954526187,one effective reservoir,0.012811385846474947,-1.5579845904636427
12.682545025606474,one effective reservoir,0.012548144897707779,-1.5582478525771952
12.948648711459048,one effective reservoir,0.012290311202960372,-1.5585057061587344
13.220335753923516,one effective reservoir,0.01203777379215266,-1.5587582622555012
13.497723302339418,one effective reservoir,0.011790423966496311,-1.5590056296387862
13.780930964060213,one effective reservoir,0.01154815525237452,-1.559247914850332
14.070080856026864,one effective reservoir,0.011310863356136217,-1.5594852222478033
14.365297657423797,one effective reservoir,0.011078446119787557,-1.5597176540493425
14.666708663439685,one effective reservoir,0.010850803477564324,-1.5599453103772318
14.974443840155967,one effective reservoir,0.010627837413369139,-1.5601682893006743
15.288635880587295,one effective reservoir,0.010409451919057022,-1.5603866868777148
15.609420261897833,one effective reservoir,0.010195552953553556,-1.5606005971963144
15.93693530381776,one effective reservoir,0.009986048402790333,-1.5608101124145983
16.271322228285797,one effective reservoir,0.009780848040441785,-1.5610153228002888
16.61272522034293,one effective reservoir,0.009579863489448646,-1.5612163167693416
16.961291490304024,one effective reservoir,0.009383008184312796,-1.5614131809238043
17.317171337233564,one effective reservoir,0.009190197334149186,-1.561606000088904
17.68051821375353,one effective reservoir,0.009001347886479912,-1.561794857349387
18.0514887922111,one effective reservoir,0.008816378491756479,-1.561979834085122
18.43024303223432,one effective reservoir,0.008635209468596347,-1.5621610100059815
18.816944249705557,one effective reservoir,0.008457762769719677,-1.5623384631860149
19.211759187182164,one effective reservoir,0.008283961948572888,-1.5625122700969283
19.614858085794335,one effective reservoir,0.008113732126625894,-1.5626825056408868
20.026414758651875,one effective reservoir,0.007946999961329566,-1.5628492431826464
20.446606665791176,one effective reservoir,0.00778369361472076,-1.563012554581037
20.87561499069438,one effective reservoir,0.00762374272266237,-1.5631725102198017
21.313624718414378,one effective reservoir,0.007467078364705708,-1.5633291790378123
21.76082471533908,one effective reservoir,0.007313633034563136,-1.5634826285586663
22.21740781062887,one effective reservoir,0.00716334061117912,-1.5636329249196843
22.683570879363163,one effective reservoir,0.007016136330387612,-1.5637801329003151
23.159514927431545,one effective reservoir,0.006871956757144375,-1.5639243159499627
23.645445178205684,one effective reservoir,0.006730739758322968,-1.5640655362152467
24.14157116103018,one effective reservoir,0.006592424476063036,-1.5642038545667052
24.64810680157013,one effective reservoir,0.006456951301660032,-1.5643393306249556
25.16527051405394,one effective reservoir,0.006324261849985787,-1.5644720227863191
25.693285295451968,one effective reservoir,0.006194298934429087,-1.564601988247924
26.232378821631237,one effective reservoir,0.006067006542346072,-1.5647292830322965
26.782783545527202,one effective reservoir,0.005942329811010369,-1.5648539620114483
27.3447367973758,one effective reservoir,0.00582021500405278,-1.5649760789304734
27.91848088704855,one effective reservoir,0.005700609488380831,-1.565095686430662
28.504263208534375,one effective reservoir,0.005583461711568723,-1.565212836072143
29.102336346614127,one effective reservoir,0.005468721179708006,-1.5653275783560618
29.712958185773342,one effective reservoir,0.005356338435709883,-1.5654399627463085
30.336392021399693,one effective reservoir,0.005246265038050147,-1.5655500376907967
30.97290667331413,one effective reservoir,0.005138453539947666,-1.565657850642312
31.622776601683793,one effective reservoir,0.005032857468967868,-1.56576344807893
0.001,weakly coupled deep reservoir,0.9583777448747592,-0.022483960949678125
0.0010209818837871492,weakly coupled deep reservoir,0.9581587992901112,-0.022357032086967817
0.0010424040070215568,weakly coupled deep reservoir,0.9579465368537237,-0.022233553020088705
0.0010642756067561418,weakly coupled deep reservoir,0.9577408251793804,-0.022113753588434308
0.001086606113854597,weakly coupled deep reservoir,0.9575415288611671,-0.02199785539193016
0.001109405157057901,weakly coupled deep reservoir,0.9573485099700784,-0.021886071952918064
0.0011326825671361539,weakly coupled deep reservoir,0.957161628524185,-0.021778608902109628
0.0011564483811275356,weakly coupled deep reservoir,0.9569807429321683,-0.021675664185922955
0.0011807128466661903,weakly coupled deep reservoir,0.9568057104102247,-0.02157742829262931
0.0012054864264009343,weakly coupled deep reservoir,0.9566363873725253,-0.02148408449485879
0.0012307798025066657,weakly coupled deep reservoir,0.9564726297955407,-0.02139580910614428
0.001256603881290431,weakly coupled deep reservoir,0.95631429355669,-0.021312771749317824
0.0012829697978941476,weakly coupled deep reservoir,0.9561612347478838,-0.021235135634711907
0.001309888921095986,weakly coupled deep reservoir,0.9560133099646225,-0.021163057846258243
0.0013373728582124964,weakly coupled deep reservoir,0.9558703765713918,-0.021096689633716092
0.0013654334601035985,weakly coupled deep reservoir,0.9557322929441796,-0.02103617670940108
0.0013940828262825786,weakly coupled deep reservoir,0.9555989186909648,-0.020981659547921073
0.0014233333101333,weakly coupled deep reservoir,0.9554701148510981,-0.02093327368755855
0.0014531975242368955,weakly coupled deep reservoir,0.955345744074503,-0.02089115003206691
0.0014836883458102083,weakly coupled deep reservoir,0.9552256707816574,-0.0208554151517715
0.0015148189222583457,weakly coupled deep reservoir,0.9551097613053215,-0.020826191582984363
0.001546602676843745,weakly coupled deep reservoir,0.9549978840149838,-0.020803598124853304
0.0015790533144741758,weakly coupled deep reservoir,0.9548899094249875,-0.020787750132872325
0.0016121848276121858,weakly coupled deep reservoir,0.9547857102872944,-0.020778759808379885
0.0016460115023085497,weakly coupled deep reservoir,0.9546851616698209,-0.020776736483465192
0.0016805479243623004,weakly coupled deep reservoir,0.9545881410212698,-0.020781786900789342
0.0017158089856100047,weakly coupled deep reservoir,0.9544945282233439,-0.020794015487909434
0.001751809890347022,weakly coupled deep reservoir,0.9544042056312108,-0.020813524625767868
0.0017885661618834618,weakly coupled deep reservoir,0.9543170581030551,-0.02084041491107805
0.001826093649237728,weakly coupled deep reservoir,0.9542329730195156,-0.0208747854124002
0.001864408533970487,weakly coupled deep reservoir,0.9541518402937782,-0.020916733919758294
0.001903527337162025,weakly coupled deep reservoir,0.9540735523730652,-0.02096635718770098
0.0019434669265360202,weakly coupled deep reservoir,0.9539980042322015,-0.021023751171756005
0.001984244523732769,weakly coupled deep reservoir,0.9539250933599426,-0.02108901125826976
0.002025877711735017,weakly coupled deep reservoir,0.953854719738671,-0.02116223248766085
0.002068384442449619,weakly coupled deep reservoir,0.9537867858180583,-0.021243509771149992
0.0021117830444482445,weakly coupled deep reservoir,0.9537211964832553,-0.021332938101057578
0.0021560922308705294,weakly coupled deep reservoir,0.9536578590181127,-0.021430612754786024
0.0022013311074930322,weakly coupled deep reservoir,0.9535966830639375,-0.021536629492626132
0.0022475191809674874,weakly coupled deep reservoir,0.9535375805742201,-0.02165108474954574
0.002294676367231936,weakly coupled deep reservoir,0.9534804657657714,-0.021774075821135195
0.0023428230000983167,weakly coupled deep reservoir,0.9534252550666417,-0.02190570104389777
0.00239197984002024,weakly coupled deep reservoir,0.953371867061196,-0.022046059970084166
0.002442168083044748,weakly coupled deep reservoir,0.9533202224326696,-0.02219525353727948
0.0024934093699518806,weakly coupled deep reservoir,0.9532702439035109,-0.0223533842329579
0.002545725795586,weakly coupled deep reservoir,0.9532218561737896,-0.022520556254225714
0.002599139918382933,weakly coupled deep reservoir,0.9531749858579235,-0.022696875662977015
0.002653674770096987,weakly coupled deep reservoir,0.953129561419957,-0.022882450536688574
0.0027093538657320514,weakly coupled deep reservoir,0.9530855131075929,-0.023077391115081586
0.0027662012136811047,weakly coupled deep reservoir,0.9530427728851714,-0.023281809942877964
0.002824241326078436,weakly coupled deep reservoir,0.9530012743657568,-0.02349582200887756
0.0028834992293690774,weakly coupled deep reservoir,0.952960952742484,-0.023719544881581053
0.0029440004751000335,weakly coupled deep reservoir,0.9529217447192951,-0.02395309884158069
0.0030057711509378976,weakly coupled deep reservoir,0.9528835884411764,-0.024196607010937565
0.003068837891917642,weakly coupled deep reservoir,0.9528464234239946,-0.02445019547976056
0.0031332278919274583,weakly coupled deep reservoir,0.9528101904840212,-0.024713993430197884
0.0031989689154345376,weakly coupled deep reservoir,0.952774831667206,-0.024988133258047385
0.003266089309456888,weakly coupled deep reservoir,0.9527402901782617,-0.02527275069218701
0.003334618015786363,weakly coupled deep reservoir,0.9527065103096034,-0.025567984912021797
0.0034045845834681297,weakly coupled deep reservoir,0.9526734373701754,-0.025873978663138116
0.0034760191815419775,weakly coupled deep reservoir,0.9526410176141876,-0.02619087837135073
0.0035489526120509964,weakly coupled deep reservoir,0.9526091981697768,-0.026518834255322664
0.00362341632332315,weakly coupled deep reservoir,0.9525779269675921,-0.026858000437931864
0.0036994424235315794,weakly coupled deep reservoir,0.9525471526693032,-0.02720853505655368
0.0037770636945393685,weakly coupled deep reservoir,0.9525168245960172,-0.027570600372421674
0.003856313606034854,weakly coupled deep reservoir,0.9524868926565803,-0.027944362879224523
0.003937226329963483,weakly coupled deep reservoir,0.9524573072757403,-0.028329993411090545
0.004019836755262481,weakly coupled deep reservoir,0.952428019322132,-0.02872766725010597
0.004104180502904709,weakly coupled deep reservoir,0.9523989800360455,-0.029137564233508148
0.004190293941258144,weakly coupled deep reservoir,0.9523701409569292,-0.029559868860688576
0.004278214201767617,weakly coupled deep reservoir,0.952341453850577,-0.029994770400136123
0.004367979194965637,weakly coupled deep reservoir,0.9523128706359356,-0.03044246299644551
0.004459627626819096,weakly coupled deep reservoir,0.9522843433114788,-0.03090314577751053
0.004553199015418973,weakly coupled deep reservoir,0.9522558238810663,-0.031377022962017075
0.0046487337080202565,weakly coupled deep reservoir,0.9522272642792281,-0.03186430396734595
0.004746272898439346,weakly coupled deep reservoir,0.9521986162957868,-0.03236520351799054
0.004845858644816496,weakly coupled deep reservoir,0.9521698314997394,-0.03287994175458965
0.004947533887750988,weakly coupled deep reservoir,0.952140861162316,-0.03340874434367185
0.005051342468816766,weakly coupled deep reservoir,0.9521116561791162,-0.0339518425882021
0.005157329149466571,weakly coupled deep reservoir,0.9520821669912392,-0.034509473539017795
0.005265539630332755,weakly coupled deep reservoir,0.9520523435053029,-0.03508188010723693
0.005376020570933031,weakly coupled deep reservoir,0.9520221350122492,-0.03566931117771624
0.005488819609789672,weakly coupled deep reservoir,0.9519914901048365,-0.0362720217236333
0.005603985384970904,weakly coupled deep reservoir,0.9519603565936992,-0.03689027292226277
0.005721567555063252,weakly coupled deep reservoir,0.9519286814218718,-0.0375243322720116
0.0058416168205839124,weakly coupled deep reservoir,0.951896410577651,-0.03817447371077499
0.00596418494584246,weakly coupled deep reservoir,0.9518634890056793,-0.03884097773567034
0.006089324781261197,weakly coupled deep reservoir,0.9518298605161235,-0.03952413152420199
0.006217090286163827,weakly coupled deep reservoir,0.9517954676918193,-0.040224229056905536
0.006347536552042337,weakly coupled deep reservoir,0.9517602517932513,-0.0409415712415167
0.0064807198263119705,weakly coupled deep reservoir,0.9517241526612238,-0.04167646603870447
0.006616697536564722,weakly coupled deep reservoir,0.9516871086170924,-0.042429228589405336
0.0067555283153316464,weakly coupled deep reservoir,0.9516490563604016,-0.043200181343789085
0.006897272025364731,weakly coupled deep reservoir,0.9516099308637841,-0.043989654191884026
0.007041989785449296,weakly coupled deep reservoir,0.9515696652649681,-0.044797984595884
0.007189743996757885,weakly coupled deep reservoir,0.9515281907557295,-0.04562551772415393
0.007340598369757212,weakly coupled deep reservoir,0.9514854364676332,-0.04647260658694786
0.007494617951679602,weakly coupled deep reservoir,0.9514413293543924,-0.04733961217384595
0.007651869154570825,weakly coupled deep reservoir,0.9513957940706732,-0.048226903592913074
0.007812419783926502,weakly coupled deep reservoir,0.9513487528471731,-0.04913485821157641
0.007976339067929281,weakly coupled deep reservoir,0.9513001253617828,-0.05006386179921179
0.008143697687299471,weakly coupled deep reservoir,0.9512498286066576,-0.05101430867142475
0.008314567805772064,weakly coupled deep reservoir,0.9511977767509947,-0.05198660183600493
0.008489023101213154,weakly coupled deep reservoir,0.9511438809993266,-0.052981153140525386
0.008667138797389234,weakly coupled deep reservoir,0.9510880494451308,-0.05399838342155209
0.008848991696403146,weakly coupled deep reservoir,0.951030186919541,-0.0550387226554222
0.009034660211810534,weakly coupled deep reservoir,0.9509701948349575,-0.05610261011054015
0.009224224402431123,weakly coupled deep reservoir,0.950907971023331,-0.05719049450113383
0.009417766006869518,weakly coupled deep reservoir,0.9508434095689028,-0.0583028341424053
0.009615368478760229,weakly coupled deep reservoir,0.950776400635169,-0.05944009710699863
0.009817117022752193,weakly coupled deep reservoir,0.9507068302858384,-0.060602761382700925
0.01002309863124843,weakly coupled deep reservoir,0.9506345802995443,-0.06179131503128098
0.010233402121916422,weakly coupled deep reservoir,0.9505595279780625,-0.06300625634835873
0.010448118175985639,weakly coupled deep reservoir,0.9504815459477919,-0.06424809402418875
0.010667339377348576,weakly coupled deep reservoir,0.9504005019542384,-0.06551734730522812
0.01089116025248219,weakly coupled deep reservoir,0.9503162586492432,-0.06681454615634576
0.011119677311206989,weakly coupled deep reservoir,0.9502286733706923,-0.06814023142351838
0.01135298908830134,weakly coupled deep reservoir,0.9501375979144344,-0.06949495499684247
0.011591196185988858,weakly coupled deep reservoir,0.95004287829814,-0.07087927997367638
0.011834401317317328,weakly coupled deep reservoir,0.9499443545168151,-0.07229378082171284
0.012082709350447765,weakly coupled deep reservoir,0.9498418602896908,-0.07373904354176192
0.012336227353872768,weakly coupled deep reservoir,0.9497352227982087,-0.07521566583000919
0.012595064642583583,weakly coupled deep reservoir,0.9496242624148055,-0.0767242572394929
0.012859332825205903,weakly coupled deep reservoir,0.9495087924222096,-0.07826543934052563
0.013129145852124654,weakly coupled deep reservoir,0.9493886187229563,-0.07983984587976269
0.013404620064618471,weakly coupled deep reservoir,0.9492635395388276,-0.08144812293759825
0.013685874245025192,weakly coupled deep reservoir,0.9491333450999228,-0.08309092908354578
0.013973029667959849,weakly coupled deep reservoir,0.948997817323062,-0.08476893552923474
0.014266210152607376,weakly coupled deep reservoir,0.9488567294792343,-0.08648282627862802
0.01456554211611244,weakly coupled deep reservoir,0.948709845849794,-0.08823329827503726
0.014871154628089538,weakly coupled deep reservoir,0.9485569213711236,-0.09002106154448317
0.015183179466276845,weakly coupled deep reservoir,0.9483977012674774,-0.0918468393349171
0.015501751173357704,weakly coupled deep reservoir,0.9482319206717295,-0.09371136825078671
0.015827007114974406,weakly coupled deep reservoir,0.9480593042337602,-0.0956153983823943
0.016159087538959182,weakly coupled deep reservoir,0.9478795657162186,-0.09755969342945961
0.016498135635808004,weakly coupled deep reservoir,0.9476924075774193,-0.09954503081826123
0.01684429760042316,weakly coupled deep reservoir,0.947497520541134,-0.10157220181168858
0.017197722695151393,weakly coupled deep reservoir,0.9472945831530643,-0.10364201161149707
0.01755856331414469,weakly coupled deep reservoir,0.9470832613237975,-0.10575527945201178
0.017926975049071384,weakly coupled deep reservoir,0.9468632078580641,-0.1079128386844795
0.01830311675620613,weakly coupled deep reservoir,0.9466340619701477,-0.11011553685122141
0.01868715062492747,weakly coupled deep reservoir,0.9463954487853197,-0.11236423574868519
0.019079242247652662,weakly coupled deep reservoir,0.9461469788272056,-0.11465981147844442
0.019479560691239784,weakly coupled deep reservoir,0.9458882474910225,-0.11700315448513547
0.019888278569888097,weakly coupled deep reservoir,0.94561883450267,-0.11939516958026598
0.02030557211956795,weakly coupled deep reservoir,0.9453383033636936,-0.12183677595076668
0.02073162127401231,weakly coupled deep reservoir,0.9450462007822003,-0.12432890715109653
0.021166609742302837,weakly coupled deep reservoir,0.944742056089845,-0.12687251107764563
0.021610725088083777,weakly coupled deep reservoir,0.9444253806450772,-0.1294685499241129
0.02206415881043799,weakly coupled deep reservoir,0.9440956672228996,-0.1321180001164641
0.022527106426459817,weakly coupled deep reservoir,0.9437523893914577,-0.1348218522260053
0.022999767555560536,weakly coupled deep reservoir,0.9433950008758655,-0.13758111085902983
0.023482346005542765,weakly coupled deep reservoir,0.9430229349097531,-0.14039679452142323
0.023975049860480702,weakly coupled deep reservoir,0.9426356035751174,-0.1432699354565254
0.024478091570444414,weakly coupled deep reservoir,0.9422323971311587,-0.14620157945447704
0.024991688043106686,weakly coupled deep reservoir,0.9418126833329004,-0.14919278563118607
0.02551606073727185,weakly coupled deep reservoir,0.9413758067405025,-0.15224462617496967
0.02605143575836714,weakly coupled deep reservoir,0.9409210880203133,-0.15535818605884272
0.026598043955937584,weakly coupled deep reservoir,0.9404478232388483,-0.15853456271633332
0.027156121023186566,weakly coupled deep reservoir,0.9399552831510242,-0.16177486567862087
0.02772590759860484,weakly coupled deep reservoir,0.9394427124841528,-0.1650802161707042
0.028307649369732003,weakly coupled deep reservoir,0.9389093292193603,-0.168451746664218
0.0289015971790951,weakly coupled deep reservoir,0.9383543238722951,-0.1718906003844312
0.02950800713236989,weakly coupled deep reservoir,0.9377768587751739,-0.17539793076887192
0.03012714070881166,weakly coupled deep reservoir,0.9371760673624436,-0.17897490087494183
0.030759264874003035,weakly coupled deep reservoir,0.9365510534625423,-0.18262268273380042
0.03140465219496752,weakly coupled deep reservoir,0.9359008905985006,-0.18634245664772078
0.032063580957698186,weakly coupled deep reservoir,0.9352246213003648,-0.19013541042804438
0.03273633528715246,weakly coupled deep reservoir,0.9345212564326955,-0.1940027385707938
0.03342320526976466,weakly coupled deep reservoir,0.9337897745406736,-0.1979456413669404
0.034124487078528914,weakly coupled deep reservoir,0.933029121218645,-0.20196532394426545
0.0348404831007067,weakly coupled deep reservoir,0.9322382085052394,-0.20606299523771002
0.03557150206821386,weakly coupled deep reservoir,0.931415914309522,-0.21023986688506993
0.03631785919074348,weakly coupled deep reservoir,0.9305610818729748,-0.21449715204486888
0.037079876291681725,weakly coupled deep reservoir,0.9296725192724463,-0.21883606413322726
0.03785788194687566,weakly coupled deep reservoir,0.9287489989695723,-0.223257815476552
0.03865221162631264,weakly coupled deep reservoir,0.92778925741253,-0.2277636158768903
0.039463207838772246,weakly coupled deep reservoir,0.9267919946963785,-0.23235467108682537
0.0402912202795135,weakly coupled deep reservoir,0.9257558742886014,-0.2370321811908588
0.04113660598106068,weakly coupled deep reservoir,0.9246795228268774,-0.2417973388903005
0.04199972946715306,weakly coupled deep reservoir,0.9235615299964702,-0.24665132768879794
0.042880962909924596,weakly coupled deep reservoir,0.9224004484950421,-0.2515953199757714
0.04378068629038169,weakly coupled deep reservoir,0.9211947940930569,-0.25663047500518876
0.044699287562248134,weakly coupled deep reservoir,0.9199430457983273,-0.2617579367673129
0.04563716281924761,weakly coupled deep reservoir,0.9186436461336208,-0.2669788317512872
0.046594716465896295,weakly coupled deep reservoir,0.9172950015365847,-0.27229426659670053
0.0475723613918789,weakly coupled deep reservoir,0.9158954828915705,-0.27770532563258704
0.048570519150083584,weakly coupled deep reservoir,0.9144434262032409,-0.2832130683026713
0.04958962013837217,weakly coupled deep reservoir,0.9129371334220941,-0.2888185264760771
0.05063010378516437,weakly coupled deep reservoir,0.9113748734322648,-0.2945227016431683
0.05169241873891601,weakly coupled deep reservoir,0.9097548832121253,-0.3003265619966983
0.05277702306157263,weakly coupled deep reservoir,0.9080753691783277,-0.3062310393989961
0.05388438442608224,weakly coupled deep reservoir,0.9063345087239699,-0.31223702623653876
0.055014980318052395,weakly coupled deep reservoir,0.9045304519615381,-0.31834537216392444
0.0561692982416381,weakly coupled deep reservoir,0.9026613236811702,-0.3245568807399884
0.0573478359297499,weakly coupled deep reservoir,0.900725225534572,-0.330872305959599
0.05855110155867241,weakly coupled deep reservoir,0.8987202384546074,-0.33729234868550967
0.05977961396718608,weakly coupled deep reservoir,0.8966444253201601,-0.3438176529855581
0.06103390288028624,weakly coupled deep reservoir,0.894495833875308,-0.3504488023814574
0.062314509137596556,weakly coupled deep reservoir,0.8922724999111694,-0.3571863160164608
0.06362198492657489,weakly coupled deep reservoir,0.8899724507179478,-0.36403064475023905
0.06495689402061207,weakly coupled deep reservoir,0.8875937088137191,-0.3709821671904479
0.06631981202212675,weakly coupled deep reservoir,0.8851342959553505,-0.37804118567162603
0.0677113266107606,weakly coupled deep reservoir,0.8825922374356325,-0.3852079221932758
0.06913203779678131,weakly coupled deep reservoir,0.8799655666692042,-0.3924825143302198
0.07058255817980222,weakly coupled deep reservoir,0.8772523300681769,-0.3998650111295946
0.07206351321293053,weakly coupled deep reservoir,0.8744505922065011,-0.4073553690101219
0.07357554147245796,weakly coupled deep reservoir,0.8715584412700748,-0.4149534476805824
0.07511929493320968,weakly coupled deep reservoir,0.8685739947873632,-0.4226590060956914
0.07669543924967091,weakly coupled deep reservoir,0.8654954056328851,-0.4304716984688305
0.07830465404301187,weakly coupled deep reservoir,0.8623208682933465,-0.43839107036230285
0.07994763319413531,weakly coupled deep reservoir,0.8590486253834442,-0.4464165548769419
0.08162508514287233,weakly coupled deep reservoir,0.8556769743954958,-0.4545474689639887
0.08333773319345623,weakly coupled deep reservoir,0.852204274664005,-0.46278300988315824
0.08508631582640581,weakly coupled deep reservoir,0.8486289545231644,-0.4711222518317008
0.08687158701695218,weakly coupled deep reservoir,0.8449495186320962,-0.47956414277002035
0.08869431656014713,weakly coupled deep reservoir,0.8411645554393555,-0.48810750147003035
0.09055529040279275,weakly coupled deep reservoir,0.8372727447549836,-0.4967510148128535
0.09245531098233575,weakly coupled deep reservoir,0.8332728653951366,-0.5054932353627285
0.0943951975728719,weakly coupled deep reservoir,0.8291638028611515,-0.51433257924401
0.09637578663841088,weakly coupled deep reservoir,0.8249445570118578,-0.5232673243479634
0.09839793219355317,weakly coupled deep reservoir,0.820614249685043,-0.5322956088956017
0.10046250617173413,weakly coupled deep reservoir,0.8161721322213185,-0.5414154303821043
0.10257039880119521,weakly coupled deep reservoir,0.8116175928412142,-0.5506246449273788
0.10472251898884355,weakly coupled deep reservoir,0.8069501638242678,-0.559920967056044
0.10691979471216498,weakly coupled deep reservoir,0.8021695284371587,-0.5693019699285413
0.10916317341936148,weakly coupled deep reservoir,0.7972755275566792,-0.5787650860432298
0.11145362243788304,weakly coupled deep reservoir,0.792268165932549,-0.588307608427128
0.11379212939153151,weakly coupled deep reservoir,0.787147618034819,-0.5979266923305245
0.11617970262631687,weakly coupled deep reservoir,0.781914233430922,-0.6076193574379298
0.11861737164524792,weakly coupled deep reservoir,0.7765685416383605,-0.61738249060482
0.12110618755224559,weakly coupled deep reservoir,0.7711112564005619,-0.6272128491263651
0.12364722350537151,weakly coupled deep reservoir,0.7655432793356437,-0.6371070645408539
0.126241575179565,weakly coupled deep reservoir,0.7598657029107101,-0.6470616469668193
0.12889036123908928,weakly coupled deep reservoir,0.7540798126978226,-0.6570729899690477
0.13159472381989168,weakly coupled deep reservoir,0.7481870888719746,-0.6671373759446806
0.13435582902208262,weakly coupled deep reservoir,0.7421892069162116,-0.6772509820165568
0.13717486741275006,weakly coupled deep reservoir,0.7360880375044252,-0.6874098864168973
0.14005305453932212,weakly coupled deep reservoir,0.7298856455382985,-0.6976100753403396
0.14299163145370145,weakly coupled deep reservoir,0.7235842883212847,-0.7078474502413625
0.14599186524739785,weakly coupled deep reservoir,0.7171864128593364,-0.7181178355472614
0.14905504959788807,weakly coupled deep reservoir,0.7106946522852524,-0.7284169867541286
0.1521825053264387,weakly coupled deep reservoir,0.7041118214109064,-0.7387405988698316
0.15537558096763526,weakly coupled deep reservoir,0.6974409114191424,-0.7490843151647774
0.15863565335085913,weakly coupled deep reservoir,0.6906850837147092,-0.7594437361883657
