deep_temperature,upper_temperature,connectivity,conductance,transported_flux,flux_slope
2.35985985985986,2.0,0.9997389240111543,1.0497389240111543,0.37775890208409413,1.0494454045096888
2.365765765765766,2.0,0.9997340621585347,1.0497340621585347,0.3839567830958247,1.0494301712516565
2.3716716716716717,2.0,0.9997291097912486,1.0497291097912487,0.3901545730385292,1.049414563094688
2.377577577577578,2.0,0.9997240652250781,1.049724065225078,0.3963522696725723,1.049398571365304
2.3834834834834835,2.0,0.9997189267445006,1.0497189267445006,0.4025498707065247,1.0493821871973015
2.3893893893893896,2.0,0.99971369260211,1.04971369260211,0.40874737379601706,1.0493654015275982
2.3952952952952953,2.0,0.999708361018024,1.049708361018024,0.41494477654256023,1.049348205091986
2.4012012012012014,2.0,0.9997029301792829,1.0497029301792828,0.42114207649234914,1.0493305884208004
2.407107107107107,2.0,0.9996973982392364,1.0496973982392364,0.4273392711350324,1.0493125418344946
2.413013013013013,2.0,0.9996917633169174,1.0496917633169174,0.43353635790246275,1.049294055439119
2.418918918918919,2.0,0.9996860234964088,1.0496860234964087,0.4397333341674144,1.0492751191217153
2.424824824824825,2.0,0.9996801768261921,1.049680176826192,0.44593019724227834,1.0492557225456003
2.4307307307307306,2.0,0.9996742213184912,1.049674221318491,0.4521269443777243,1.0492358551455634
2.4366366366366368,2.0,0.9996681549485973,1.0496681549485973,0.4583235727613396,1.0492155061229549
2.442542542542543,2.0,0.9996619756541871,1.0496619756541872,0.46452007951623275,1.049194664440676
2.4484484484484486,2.0,0.9996556813346245,1.0496556813346245,0.4707164616996115,1.0491733188180628
2.4543543543543542,2.0,0.9996492698502506,1.0496492698502506,0.47691271630133,1.049151457725661
2.4602602602602603,2.0,0.9996427390216617,1.0496427390216616,0.4831088402424025,1.049129069379895
2.4661661661661665,2.0,0.9996360866289723,1.0496360866289722,0.48930483037348615,1.0491061417376224
2.472072072072072,2.0,0.9996293104110666,1.0496293104110666,0.49550068347333237,1.0490826624905798
2.4779779779779783,2.0,0.9996224080648333,1.0496224080648333,0.5016963962472054,1.0490586190597033
2.483883883883884,2.0,0.9996153772443891,1.049615377244389,0.5078919653252629,1.0490339985893413
2.48978978978979,2.0,0.9996082155602867,1.0496082155602866,0.5140873872609094,1.049008787941339
2.4956956956956957,2.0,0.9996009205787082,1.0496009205787082,0.5202826585291055,1.0489829736890044
2.501601601601602,2.0,0.9995934898206433,1.0495934898206434,0.5264777755246492,1.0489565421109428
2.5075075075075075,2.0,0.9995859207610537,1.0495859207610536,0.5326727345604146,1.0489294791847699
2.5134134134134136,2.0,0.999578210828021,1.049578210828021,0.5388675318655577,1.048901770580691
2.5193193193193193,2.0,0.999570357401879,1.049570357401879,0.5450621635836785,1.0488734016549441
2.5252252252252254,2.0,0.9995623578143303,1.0495623578143303,0.5512566257709502,1.04884435744311
2.531131131131131,2.0,0.9995542093475476,1.0495542093475476,0.5574509143942029,1.048814622653286
2.537037037037037,2.0,0.9995459092332558,1.0495459092332557,0.5636450253289709,1.0487841816591081
2.542942942942943,2.0,0.9995374546518011,1.049537454651801,0.5698389543574943,1.0487530184926424
2.548848848848849,2.0,0.9995288427311991,1.049528842731199,0.5760326971666833,1.0487211168371158
2.5547547547547547,2.0,0.9995200705461686,1.0495200705461687,0.5822262493460326,1.0486884600195063
2.560660660660661,2.0,0.9995111351171453,1.0495111351171453,0.5884196063854987,1.0486550310029725
2.566566566566567,2.0,0.9995020334092796,1.0495020334092795,0.5946127636733258,1.0486208123791332
2.5724724724724726,2.0,0.9994927623314134,1.0494927623314134,0.6008057164938293,1.0485857863601806
2.5783783783783782,2.0,0.9994833187350407,1.0494833187350407,0.6069984600251316,1.048549934770835
2.5842842842842844,2.0,0.9994736994132482,1.049473699413248,0.6131909893368498,1.048513239040134
2.5901901901901905,2.0,0.9994639010996351,1.0494639010996352,0.619383299387733,1.0484756801930484
2.596096096096096,2.0,0.999453920467216,1.049453920467216,0.6255753850232504,1.048437238841928
2.6020020020020023,2.0,0.999443754127301,1.049443754127301,0.6317672409731322,1.0483978951777722
2.607907907907908,2.0,0.9994333986283566,1.0494333986283566,0.6379588618488499,1.0483576289613161
