time,conductance,surface_state,deep_state
198.5539488320356,1.0,0.9961905577443713,0.9924751612803782
199.11012235817574,1.0,0.9962425060679674,0.992577775450796
199.6662958843159,1.0,0.9962937459864629,0.9926789902997979
200.22246941045606,1.0,0.9963442871601846,0.9927788249095482
200.7786429365962,1.0,0.9963941391177243,0.9928772981019922
201.33481646273637,1.0,0.9964433112577347,0.9929744284424061
201.89098998887653,1.0,0.9964918128507017,0.9930702342428963
202.44716351501668,1.0,0.9965396530406924,0.993164733565852
203.00333704115684,1.0,0.9965868408470783,0.9932579442273503
203.559510567297,1.0,0.9966333851662366,0.9933498838005157
204.11568409343715,1.0,0.9966792947732267,0.9934405696188326
204.67185761957728,1.0,0.9967245783234454,0.9935300187794135
205.22803114571744,1.0,0.9967692443542577,0.9936182481462221
205.7842046718576,1.0,0.9968133012866071,0.993705274353253
206.34037819799775,1.0,0.996856757426603,0.9937911138076674
206.8965517241379,1.0,0.9968996209670865,0.9938757826928865
207.45272525027806,1.0,0.9969418999891755,0.9939592969716429
208.00889877641822,1.0,0.9969836024637876,0.9940416723889896
208.56507230255838,1.0,0.9970247362531434,0.9941229244752683
209.12124582869853,1.0,0.9970653091122482,0.9942030685490384
209.6774193548387,1.0,0.9971053286903547,0.9942821197199635
210.23359288097885,1.0,0.9971448025324049,0.9943600928916614
210.789766407119,1.0,0.9971837380804522,0.9944370027645131
211.34593993325916,1.0,0.9972221426750649,0.9945128638384345
211.90211345939932,1.0,0.9972600235567102,0.9945876904156101
212.45828698553947,1.0,0.9972973878671184,0.9946614966031896
213.01446051167963,1.0,0.9973342426506308,0.9947342963159473
213.5706340378198,1.0,0.9973705948555261,0.9948061032789053
214.12680756395994,1.0,0.997406451335332,0.9948769310299215
214.6829810901001,1.0,0.997441818850116,0.9949467929222418
215.23915461624026,1.0,0.9974767040677605,0.9950157021270173
215.7953281423804,1.0,0.9975111135652198,0.995083671635788
216.35150166852057,1.0,0.9975450538297603,0.9951507142629314
216.90767519466073,1.0,0.9975785312601833,0.9952168426480795
